file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
BAC009S0006W0386,0.0,7.7468125,S0006,-45.108180443548385,-47.157758004324776,12.626069875510371,11.005395395708174
BAC009S0359W0191,0.0,4.1650625,S0359,-47.103520308753,-50.90211749898976,12.608641480254324,8.722810878920967
BAC009S0098W0236,0.0,5.5809375,S0098,-46.7824960797491,-48.140814514160155,12.601589793668504,4.236259236314709
BAC009S0105W0324,0.0,4.6469375,S0105,-45.322051411290325,-46.22017116546631,12.59603913844087,5.567461105859028
BAC009S0711W0296,0.0,4.308,S0711,-50.97247498549884,-54.43440132141113,12.573900573244297,10.031390254352264
BAC009S0020W0418,0.0,6.4309375,S0020,-47.368202031493,-46.466828290153956,12.565980782363306,10.356024822091008
BAC009S0007W0431,0.0,6.5749375,S0007,-50.249351931126334,-52.907028987489895,12.565980782363306,7.247014517301199
BAC009S0132W0187,0.0,7.355,S0132,-47.00035028872283,-47.32294986122533,12.524367800709774,6.942047838238853
BAC009S0128W0307,0.0,7.6230625,S0128,-49.363706733923884,-48.22212006064022,12.52263066035065,7.508694911438013
BAC009S0047W0444,0.0,8.047875,S0047,-47.357162267080746,-50.01954989963107,12.504258443171134,3.3265315632698513
BAC009S0002W0161,0.0,6.078,S0002,-42.76284308182566,-45.39239240947523,12.504258443171134,9.936661040009728
BAC009S0233W0275,0.0,4.0590625,S0233,-47.59352870997537,-50.29006441901712,12.504258443171134,11.439960571819398
BAC009S0183W0297,0.0,5.414875,S0183,-46.96791243068392,-48.2991465400247,12.50425105795927,11.95853911032907
BAC009S0335W0358,0.0,4.5510625,S0335,-46.27229138049451,-48.47426362471147,12.499543725885827,10.756044285494301
BAC009S0103W0341,0.0,5.921875,S0103,-44.7706199852196,-45.446009674072265,12.497751053400469,3.5044131536437533
BAC009S0105W0164,0.0,6.9700625,S0105,-44.790570077116215,-44.42302167737806,12.458875195564568,6.271934161553283
BAC009S0906W0212,0.0,8.110125,S0906,-45.25657945437731,-44.59928934197677,12.405058649606367,5.625933513491795
BAC009S0712W0237,0.0,4.467,S0712,-45.27560909535794,-45.7489830820184,12.383791291553402,13.332543701822516
BAC009S0738W0343,0.0,3.5,S0738,-44.62784040178571,-47.17208715585562,12.345146695414597,12.17165349556511
BAC009S0768W0490,0.0,6.7680625,S0768,-44.07916070439439,-46.52572577340262,12.342828848619916,6.231024229112293
BAC009S0721W0474,0.0,6.1740625,S0721,-44.33437689931118,-48.88017678260803,12.341525009251457,5.144680733557671
BAC009S0247W0258,0.0,7.0920625,S0247,-43.1616796324048,-44.90164091322157,12.258808046549424,12.463020069358727
BAC009S0225W0127,0.0,3.4850625,S0225,-45.743732091690546,-48.025334006861634,12.258806003409047,7.6865655819343
BAC009S0757W0420,0.0,4.261,S0757,-49.22478818221831,-50.50208906693892,12.258803960268672,5.969158655648297
BAC009S0358W0485,0.0,7.509,S0358,-50.34364597203729,-55.58612172743853,12.232562334160459,3.246704842524153
BAC009S0152W0211,0.0,4.868875,S0152,-53.73624791452772,-55.78754663467407,12.212755924413706,11.619762252724371
BAC009S0726W0158,0.0,5.28,S0726,-46.08733575994318,-48.59156281607492,12.203047858070967,6.1591697154392975
BAC009S0247W0263,0.0,5.2940625,S0247,-45.91771399456522,-45.665964820168234,12.203045449912377,13.43410258712822
BAC009S0335W0412,0.0,5.3879375,S0335,-47.45500202922078,-49.05272515614828,12.178503092635207,6.799573924394284
BAC009S0183W0464,0.0,6.202875,S0183,-48.81430191532258,-50.27088176502901,12.164655703246838,10.12516468955166
BAC009S0143W0155,0.0,5.214,S0143,-46.733557761516316,-46.0129104282545,12.153240352375569,7.04502830152758
BAC009S0058W0482,0.0,3.7629375,S0058,-44.73549700797872,-44.20643509758843,12.153237257209868,6.845798442279911
BAC009S0749W0457,0.0,2.759,S0749,-47.0806690160779,-47.486083030700684,12.139213227202113,9.886457172489866
BAC009S0519W0241,0.0,8.875,S0519,-48.132082277590094,-49.27947725568499,12.136145090136948,9.417816485313281
BAC009S0769W0345,0.0,4.521,S0769,-48.71792899612832,-49.352044105529785,12.134719252774849,4.907639762898334
BAC009S0066W0127,0.0,7.073,S0066,-43.186226463048094,-47.145381164550784,12.134711442897514,7.342298339826781
BAC009S0760W0274,0.0,5.6420625,S0760,-51.40898576019504,-55.23045522516424,12.117439997073811,6.2654407324806165
BAC009S0748W0195,0.0,5.958,S0748,-44.91816865037752,-49.285767509823756,12.087417172989884,9.815793140047248
BAC009S0246W0233,0.0,5.8410625,S0246,-47.87584613120719,-49.03754581549229,12.085287794460587,11.349718261869274
BAC009S0112W0237,0.0,5.8929375,S0112,-46.72338577037351,-46.97581456502279,12.085287794460587,7.775978478969504
BAC009S0361W0230,0.0,4.7890625,S0361,-46.22560020876827,-47.70275188627697,12.085287794460587,14.33042799826626
BAC009S0726W0446,0.0,5.672125,S0726,-46.47275958994709,-48.52075932820638,12.085287794460587,5.069736776226634
BAC009S0596W0283,0.0,8.874,S0596,-45.35325359357385,-50.23828019036187,12.073891329808069,5.635219519654743
BAC009S0053W0364,0.0,5.986125,S0053,-44.85769902963272,-45.57506988788473,12.050393136988715,8.039688428758705
BAC009S0354W0198,0.0,5.713,S0354,-43.566159971541154,-45.9601053237915,12.026820597914671,8.65054349717709
BAC009S0063W0140,0.0,3.643,S0063,-46.92930653331044,-51.01805745000424,12.01492027140152,6.342219675174878
BAC009S0233W0339,0.0,7.7480625,S0233,-50.036108870967745,-53.61580916813442,11.996586337325862,8.91842685430538
BAC009S0240W0338,0.0,5.798125,S0240,-47.712476427801725,-50.70562781357184,11.957057433271647,7.086841530758864
BAC009S0208W0439,0.0,6.6069375,S0208,-47.48651427760968,-48.42625919465096,11.953626046992632,7.31186430844388
BAC009S0038W0298,0.0,7.097,S0038,-46.08293353873239,-46.41706991195679,11.953626046992632,8.682473203397898
BAC009S0200W0429,0.0,4.983,S0200,-45.86108496485944,-46.40007781982422,11.953622397070504,7.69217638207061
BAC009S0712W0417,0.0,4.6069375,S0712,-46.48640014913232,-47.127569580078124,11.953618747148374,10.823219302618739
BAC009S0726W0414,0.0,6.738,S0726,-47.11772649295252,-47.76440137227376,11.953618747148374,6.947515679555103
BAC009S0204W0437,0.0,4.6948125,S0204,-47.281899653518124,-46.98340492248535,11.94617489722561,12.935484877121809
BAC009S0117W0215,0.0,3.7110625,S0117,-48.12490523921833,-49.41135682000054,11.944724866058134,10.484484198377327
BAC009S0190W0249,0.0,6.411,S0190,-48.8646737275741,-49.14930740992228,11.92637788377628,8.90830739092361
BAC009S0749W0335,0.0,7.672125,S0749,-46.83304473598435,-50.11110750834147,11.913773910231798,10.185393630084125
BAC009S0343W0215,0.0,7.2009375,S0343,-46.85238715277778,-47.22904823566305,11.895189004709062,4.187517922625332
BAC009S0131W0277,0.0,5.522,S0131,-48.838785807291664,-48.240789347681506,11.893596187251143,4.727617130905937
BAC009S0721W0461,0.0,4.358875,S0721,-46.790818520642205,-48.02530860900879,11.893596187251143,12.271750104342797
BAC009S0354W0299,0.0,6.0489375,S0354,-47.13143724173554,-50.19540093161843,11.884742560693082,5.824881623152162
BAC009S0095W0169,0.0,3.6,S0095,-43.686726888020836,-44.66388907799354,11.884742560693082,8.106957354378395
BAC009S0151W0394,0.0,3.8628125,S0151,-47.51746174708549,-47.826890055338545,11.884742560693082,6.8702669659977005
BAC009S0024W0479,0.0,5.72775,S0024,-45.945701079842934,-45.690077388987824,11.884742560693082,6.281345489718216
BAC009S0334W0319,0.0,5.433,S0334,-50.32979396869245,-50.77953205937924,11.884742560693082,15.404519983536488
BAC009S0155W0244,0.0,4.5329375,S0155,-44.4935068294702,-48.59101676940918,11.884738868087151,9.4956489436046
BAC009S0190W0135,0.0,5.951,S0190,-46.09353335084034,-49.07100847032335,11.884738868087151,2.745951660461756
BAC009S0190W0255,0.0,9.7109375,S0190,-45.86098818872296,-48.757674641079376,11.884735175481218,7.695786203579665
BAC009S0105W0221,0.0,5.797,S0105,-43.55945581896552,-45.92046846662249,11.884735175481218,5.3567107591116425
BAC009S0513W0233,0.0,4.9920625,S0513,-47.73234359343687,-48.84468619028727,11.884735175481218,11.186554822212337
BAC009S0349W0243,0.0,2.327,S0349,-50.45667918454936,-52.78868770599365,11.846940270750821,2.828973830101596
BAC009S0037W0156,0.0,4.265,S0037,-46.07268643881733,-47.913086891174316,11.846937301206292,6.389252490636675
BAC009S0423W0466,0.0,9.3461875,S0423,-44.86492312834225,-49.11567744086771,11.81955125883966,9.172564528636226
BAC009S0912W0482,0.0,5.708,S0912,-50.206220583406306,-55.15894964466924,11.8136802212338,4.185475852567702
BAC009S0663W0438,0.0,4.8420625,S0663,-47.680563177944215,-45.40973336356027,11.805636648419618,8.256548648382516
BAC009S0210W0460,0.0,3.948,S0210,-48.63764339398734,-50.079052788870676,11.798132435687885,6.219157944165669
BAC009S0207W0349,0.0,5.360875,S0207,-48.4445655025653,-48.351184103224014,11.786784297367774,11.387640142426392
BAC009S0361W0351,0.0,4.739,S0361,-43.74715684335443,-44.75127696990967,11.786784297367774,12.8163086596394
BAC009S0423W0141,0.0,6.029,S0423,-47.261673403814264,-48.282400908293546,11.786784297367774,7.433109644981897
BAC009S0750W0284,0.0,4.741,S0750,-47.99212157172996,-53.71092494328817,11.785399264980908,10.060482430654307
BAC009S0073W0244,0.0,4.5910625,S0073,-47.44949533632898,-48.015316818699695,11.78466917326327,12.204782677970258
BAC009S0070W0243,0.0,5.2949375,S0070,-47.943137848534974,-50.74446071277965,11.764787859320412,16.2428559954922
BAC009S0023W0315,0.0,4.026875,S0023,-46.03853908188586,-45.212736977471245,11.76417747394225,7.507495385561011
BAC009S0723W0254,0.0,4.349,S0723,-42.670496587643676,-46.51149005889893,11.76417747394225,8.119647224390707
BAC009S0360W0191,0.0,10.1419375,S0360,-46.018941845414204,-48.23742917688882,11.76417287526646,12.938769938208193
BAC009S0246W0321,0.0,6.6579375,S0246,-47.299971846846844,-50.580005891861454,11.759275146988676,10.260996898358218
BAC009S0662W0368,0.0,8.9179375,S0662,-45.3892455507287,-47.20549297332764,11.73894869571829,7.924204820545473
BAC009S0146W0228,0.0,3.178,S0146,-47.35389028105346,-48.75569801330566,11.710126569430605,11.11969601298885
BAC009S0718W0441,0.0,10.358875,S0718,-45.812481147442085,-45.35867043697473,11.697534177572555,4.063941143752988
BAC009S0007W0448,0.0,6.787875,S0007,-44.556298324742265,-46.134570956230164,11.665810682974172,11.190826718976801
BAC009S0189W0449,0.0,7.3950625,S0189,-46.37873733108108,-47.2906388947458,11.647866743178358,10.50494188275903
BAC009S0360W0213,0.0,5.224,S0360,-46.72538014846743,-48.53478309086391,11.647448679307294,14.486362304736058
BAC009S0715W0411,0.0,4.5339375,S0715,-44.25163407146799,-46.13963932461209,11.647448679307294,6.11001897945923
BAC009S0738W0293,0.0,5.5959375,S0738,-47.72784598214286,-49.51833852132162,11.647448679307294,12.432484884703314
BAC009S0738W0261,0.0,5.712875,S0738,-47.012970665499125,-49.57840997201425,11.647448679307294,12.850525212867698
BAC009S0231W0476,0.0,4.556875,S0231,-45.259375856633774,-49.00275484720866,11.621774896312452,11.712669396464328
BAC009S0153W0274,0.0,5.2470625,S0153,-50.10973586309524,-51.1156973069714,11.574984619454058,11.647169207689874
BAC009S0131W0479,0.0,3.9980625,S0131,-43.294072265625,-46.00338684082031,11.574984619454058,10.078687303159015
BAC009S0048W0460,0.0,4.1110625,S0048,-43.28498517335766,-43.494176976821,11.574984619454058,12.577601819879135
BAC009S0167W0215,0.0,3.0020625,S0167,-48.17601888020833,-49.354791259765626,11.574980926848125,12.11215839844137
BAC009S0741W0474,0.0,6.5798125,S0741,-49.865038468844986,-51.62183411916097,11.574980926848125,10.450702487918871
BAC009S0176W0301,0.0,4.1479375,S0176,-47.36504141566265,-49.725890718657396,11.573240466030512,4.611664680800338
BAC009S0768W0408,0.0,3.7890625,S0768,-46.747449084762536,-50.41624018351237,11.57129521527496,5.561039611496987
BAC009S0754W0188,0.0,5.1169375,S0754,-48.633304595947266,-49.30003067016602,11.55792777672571,12.073028114146986
BAC009S0132W0474,0.0,5.4911875,S0132,-47.32009192850637,-49.50907235987046,11.544276432495714,10.607072155985566
BAC009S0756W0301,0.0,4.5449375,S0756,-48.67796668502203,-52.06333868844168,11.544271877432815,11.90284061916325
BAC009S0084W0166,0.0,5.3790625,S0084,-42.77046787871747,-47.66542392306857,11.533953096911056,6.851559246813821
BAC009S0718W0305,0.0,8.656,S0718,-46.45683278002309,-46.43355517917209,11.514622372462133,4.989552407035546
BAC009S0344W0321,0.0,7.0649375,S0344,-48.394752567280456,-46.76632597639754,11.503211234117261,7.189348264290878
BAC009S0184W0140,0.0,7.709,S0184,-47.95085015402075,-49.9557903691342,11.4998740476105,4.899965267553888
BAC009S0111W0318,0.0,5.5500625,S0111,-44.682865287162166,-47.6998044794256,11.488280800274959,6.446523949801392
BAC009S0009W0433,0.0,3.8320625,S0009,-44.66482233191906,-48.37322735786438,11.488280800274959,13.359087934536564
BAC009S0093W0153,0.0,5.555875,S0093,-47.6292996852518,-49.254672388876635,11.488277241832584,10.942591388946301
BAC009S0339W0190,0.0,5.2159375,S0339,-47.8024762033046,-50.03309142283904,11.488273683390208,10.259343930756103
BAC009S0723W0321,0.0,5.6181875,S0723,-42.25117465524911,-45.92844223022461,11.479579882542595,11.845891781087015
BAC009S0165W0369,0.0,7.729,S0165,-46.62283716041397,-46.61633540562221,11.468134598311744,5.681962942514922
BAC009S0014W0450,0.0,8.454125,S0014,-45.47443602071006,-47.85777180989583,11.456149516137769,9.114171709484523
BAC009S0228W0190,0.0,3.26,S0228,-46.89090658550614,-49.45880399431501,11.456149516137769,10.96192601167875
BAC009S0711W0332,0.0,7.541,S0711,-47.68847397214854,-48.095331274944805,11.443954630659627,10.63510083173168
BAC009S0038W0324,0.0,6.677,S0038,-47.854319680950596,-48.649478912353516,11.432307759308378,5.91544258777237
BAC009S0115W0486,0.0,7.734125,S0115,-45.07030239327296,-47.00150397164481,11.424502885065529,7.326488743547518
BAC009S0601W0290,0.0,5.2950625,S0601,-44.272501474056604,-47.15638388356855,11.424502885065529,17.900340350217764
BAC009S0345W0156,0.0,5.938,S0345,-51.37931397306397,-56.4485076268514,11.418372887980317,12.158026040507236
BAC009S0038W0250,0.0,6.129,S0038,-46.14939972471452,-46.75103809522546,11.414595003187374,9.30405099328621
BAC009S0102W0446,0.0,7.1860625,S0102,-48.628933414464534,-50.115087055024645,11.401849592470972,8.77496747767077
BAC009S0655W0462,0.0,7.3828125,S0655,-47.871231368563684,-48.85155939172815,11.401849592470972,5.399414045660002
BAC009S0211W0392,0.0,6.901875,S0211,-50.68747735507247,-50.318663083589996,11.394995059295008,3.753854740880527
BAC009S0251W0393,0.0,7.834,S0251,-48.312998882503194,-49.71974589029948,11.360120045210257,11.246248484777093
BAC009S0221W0435,0.0,7.147,S0221,-48.70925480769231,-48.40967321395874,11.35569043617914,11.560995736072819
BAC009S0598W0473,0.0,3.3208125,S0598,-44.860828077936745,-49.975987116495766,11.351400522881484,5.747876461967191
BAC009S0718W0330,0.0,4.224125,S0718,-45.83970027399289,-44.483184120871805,11.348730876542515,9.687231097966212
BAC009S0007W0442,0.0,8.006125,S0007,-44.69339107365793,-48.24810252470129,11.348730876542515,12.292811559450506
BAC009S0154W0431,0.0,4.548125,S0154,-49.291092891483515,-50.583082834879555,11.348730876542515,13.985695419968017
BAC009S0009W0351,0.0,6.51,S0009,-46.27750576036866,-48.84079023088728,11.348730876542515,12.287378709195522
BAC009S0916W0437,0.0,7.052,S0916,-47.42679521276596,-48.587590014348265,11.3412640117777,6.376256155918071
BAC009S0343W0201,0.0,7.3459375,S0343,-48.01032100340136,-46.255156816755026,11.33118593879659,5.531133828268366
BAC009S0520W0177,0.0,6.664,S0520,-46.527041690127625,-49.749009109124906,11.329789805506453,6.885806913472003
BAC009S0041W0349,0.0,6.03,S0041,-49.746152052238806,-50.525080940940164,11.32978284394978,9.054953522610104
BAC009S0657W0392,0.0,6.8090625,S0657,-49.39070530469897,-52.745268726348876,11.321181176255031,9.923631191157394
BAC009S0770W0199,0.0,5.707,S0770,-45.93209213550788,-47.21272007624308,11.321177955669183,5.484091108283977
BAC009S0099W0381,0.0,3.8820625,S0099,-48.23983670264175,-49.21824442545573,11.314851368380108,4.402006470595516
BAC009S0187W0145,0.0,4.961,S0187,-47.96145728326613,-50.902209218343096,11.309606055768977,7.293117454210893
BAC009S0070W0477,0.0,7.291,S0070,-48.590781464334704,-54.060906529426575,11.307598824313203,14.756355176529032
BAC009S0242W0318,0.0,6.8400625,S0242,-48.24849803545322,-47.66404724121094,11.299780607427284,9.797971827911574
BAC009S0150W0333,0.0,6.812,S0150,-47.909542492657856,-50.05072692344929,11.281564482757117,2.017957321486467
BAC009S0198W0444,0.0,4.072,S0198,-46.969234682125304,-49.273794174194336,11.276741830714654,10.445018217954654
BAC009S0239W0126,0.0,4.502,S0239,-49.40090277777778,-51.592061805725095,11.265226678215033,10.591469030387707
BAC009S0518W0246,0.0,4.2729375,S0518,-47.09720341774005,-48.51359440730168,11.265226678215033,9.266554105894976
BAC009S0193W0259,0.0,4.878875,S0193,-48.308469678534834,-50.16864720097295,11.265226678215033,5.846839101758139
BAC009S0119W0239,0.0,7.561,S0119,-45.815388351521165,-46.703434753417966,11.265226678215033,4.400743098451823
BAC009S0904W0310,0.0,3.5460625,S0904,-46.85841769366197,-47.71915838453505,11.265226678215033,6.039830687566017
BAC009S0180W0242,0.0,5.3819375,S0180,-45.40192263011152,-44.91774940490723,11.265224831912066,15.401000938511816
BAC009S0748W0397,0.0,5.405,S0748,-47.39161419824399,-49.67737108866374,11.2652229856091,9.138772237646261
BAC009S0101W0425,0.0,6.236125,S0101,-43.53476812900641,-45.90964177449544,11.265219293003167,11.264083782386418
BAC009S0521W0471,0.0,4.1940625,S0521,-47.510716549821005,-49.50067329406738,11.265219293003167,6.430468248012257
BAC009S0170W0343,0.0,4.9438125,S0170,-42.83636845268219,-42.03631591796875,11.265174031696622,7.364025341392708
BAC009S0066W0207,0.0,6.51,S0066,-45.832220262096776,-47.37922957136824,11.230462805192184,8.185410284277733
BAC009S0088W0327,0.0,3.503875,S0088,-48.35422433035714,-55.31279627482096,11.230458718911432,15.061662774933424
BAC009S0003W0346,0.0,3.74,S0003,-45.75918073195187,-48.705275535583496,11.230458718911432,12.602369622886105
BAC009S0093W0306,0.0,6.0239375,S0093,-48.11196727055648,-51.58413596775221,11.230458718911432,5.373091705363018
BAC009S0517W0187,0.0,3.423125,S0517,-50.85522889254386,-52.72784392038981,11.230458718911432,8.91889097118996
BAC009S0016W0137,0.0,7.522,S0016,-43.2939453125,-46.34261202130999,11.23045463263068,7.554777728614823
BAC009S0236W0232,0.0,4.859,S0236,-45.49805491255144,-46.41701551584097,11.189777303182144,9.14217400846578
BAC009S0725W0183,0.0,6.119,S0725,-45.6472758374183,-48.05419423029973,11.189777303182144,10.997910104048405
BAC009S0749W0169,0.0,3.853,S0749,-46.95926846590909,-46.43891906738281,11.189777303182144,8.06691177023244
BAC009S0765W0369,0.0,5.8728125,S0765,-47.85992400447189,-48.73740613782728,11.189775523960957,6.754367241801237
BAC009S0352W0335,0.0,5.8349375,S0352,-48.394625053602056,-47.491750955581665,11.18977374473977,8.720068899051777
